日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/05/26,1,7859,アルメディオ,東２,265,,+61,"39,418.700","+17,143.53",－,1.56
2021/05/26,2,2479,ジェイテック,ＪＧ,200,,+18,"2,819.000","+11,359.35",263,1.78
2021/05/26,3,1472,野村４百Ｄイ,東Ｅ,884,,-7,7.837,"+3,322.27",－,－
2021/05/26,4,6046,リンクバル,東Ｍ,316,,+7,449.500,"+2,528.65",－,3.07
2021/05/26,5,1595,農中Ｊリート,東Ｅ,"2,108",,+8,68.620,"+1,806.11",－,－
2021/05/26,6,6355,住友精,東１,"2,377",,+287,196.700,"+1,688.18",38.1,0.48
2021/05/26,7,2345,クシム,東２,620,,+17,658.100,"+1,512.99",－,1.59
2021/05/26,8,2634,野村ＳＰＨ有,東Ｅ,"2,123",,-3,28.230,+998.44,－,－
2021/05/26,9,2152,幼児活動研,ＪＱ,"1,330",,+103,"2,126.800",+994.60,18.2,2.00
2021/05/26,10,2569,日興ＮＱヘ有,東Ｅ,"2,466",,+4,537.990,+721.61,－,－
2021/05/26,11,4471,三洋化,東１,"5,600",,+220,216.000,+608.20,13.7,0.88
2021/05/26,12,7725,インターアク,東１,"2,360",,+118,289.400,+594.00,23.1,2.95
2021/05/26,13,3772,ウェルス,東２,"1,542",,+31,109.500,+580.12,4.1,1.73
2021/05/26,14,1473,Ｏｎｅトピ,東Ｅ,"1,958",,0,15.590,+555.04,－,－
2021/05/26,15,3540,Ｃｉメディカ,ＪＱ,"6,200",,-750,161.900,+550.20,20.7,4.41
2021/05/26,16,4766,ピーエイ,東２,213,,+9,"3,979.200",+545.35,－,3.89
2021/05/26,17,7271,安永,東１,"1,232",,+89,170.900,+542.48,368,1.70
2021/05/26,18,7363,ベビカレ,東Ｍ,"8,990",,"+1,490","1,070.700",+532.05,76.8,11.38
2021/05/26,19,2926,篠崎屋,東２,130,,+1,"5,046.800",+514.94,－,1.56
2021/05/26,20,2778,パレモ・ＨＤ,東２,174,,+5,109.000,+512.36,20.7,1.17
2021/05/26,21,7806,ＭＴＧ,東Ｍ,"1,623",,+95,586.000,+511.69,22.1,1.78
2021/05/26,22,3326,ランシステム,ＪＱ,678,S,+100,"1,628.600",+507.01,－,14.46
2021/05/26,23,6567,セリオ,東Ｍ,"1,007",,+67,115.500,+498.45,30.6,3.34
2021/05/26,24,1618,野村エネ資源,東Ｅ,"9,770",,-110,0.720,+495.04,－,－
2021/05/26,25,9625,セレスポ,ＪＱ,844,,+106,324.700,+490.36,－,1.03
2021/05/26,26,9380,東海運,東１,306,,-5,70.000,+464.52,20.6,0.55
2021/05/26,27,2629,ｉＦＥＧＢＡ,東Ｅ,"2,965",,+39,0.981,+463.79,－,－
2021/05/26,28,4421,ＤＩシステム,ＪＱ,"1,059",,+69,58.900,+440.37,26.7,3.25
2021/05/26,29,1789,ＥＴＳ・ＨＤ,ＪＱ,"1,035",,+14,453.100,+439.40,27.0,2.71
2021/05/26,30,6538,キャリインデ,東１,607,,+51,548.500,+419.41,33.8,4.22
2021/05/26,31,3990,ＵＵＵＭ,東Ｍ,"1,587",,+109,387.200,+418.34,64.0,8.50
2021/05/26,32,7610,テイツー,ＪＱ,67,,-2,"1,162.800",+408.44,18.1,1.27
2021/05/26,33,8923,トーセイ,東１,"1,050",,-33,346.900,+400.58,9.4,0.80
2021/05/26,34,4512,わかもと,東１,332,,+6,330.100,+397.89,96.0,1.01
2021/05/26,35,3845,アイフリーク,ＪＱ,157,,+1,116.700,+384.23,24.1,6.52
2021/05/26,36,6294,オカアイヨン,東１,"1,308",,+75,65.600,+365.25,9.9,0.92
2021/05/26,37,1696,ＷＴコーン,東Ｅ,119,,-6,173.000,+355.26,－,－
2021/05/26,38,2173,博展,ＪＧ,434,,+25,68.200,+340.00,5.7,3.49
2021/05/26,39,9535,広ガス,東１,371,,-12,55.600,+334.38,10.1,0.45
2021/05/26,40,7315,ＩＪＴＴ,東２,737,,+36,759.600,+332.33,6.4,0.47
2021/05/26,41,5950,パワーファス,東２,128,,+3,73.100,+315.34,34.6,1.57
2021/05/26,42,3409,北日紡,東２,195,,-4,211.300,+315.13,590,3.37
2021/05/26,43,1660,ＭＸ高利Ｊリ,東Ｅ,"11,910",,+40,2.239,+314.63,－,－
2021/05/26,44,1688,ＷＴ穀物,東Ｅ,450,,-14,31.320,+313.74,－,－
2021/05/26,45,4651,サニックス,東１,358,,+24,"1,807.500",+313.52,11.1,2.12
2021/05/26,46,6561,ハナツアーＪ,東Ｍ,"1,039",,+100,85.500,+313.04,－,9.86
2021/05/26,47,3196,ホットランド,東１,"1,395",,+31,122.000,+306.67,81.2,4.13
2021/05/26,48,6616,ＴＯＲＥＸ,東１,"2,117",,+100,218.000,+304.45,16.5,1.17
2021/05/26,49,4556,カイノス,ＪＱ,"1,618",S,+300,"5,040.900",+304.11,16.6,1.42
2021/05/26,50,3030,ハブ,東１,695,,+22,46.700,+302.59,－,6.11
2021/05/26,51,7235,東ラヂ,東２,648,,+5,45.800,+291.45,23.3,0.43
2021/05/26,52,1306,野村東証指数,東Ｅ,"2,018",,+2,"2,398.880",+287.69,－,－
2021/05/26,53,6565,ＡＢホテル,ＪＱ,"1,296",,+76,60.100,+285.26,36.7,3.07
2021/05/26,54,9760,進学会ＨＤ,東１,406,,-8,59.400,+283.23,77.3,0.38
2021/05/26,55,8518,アジア投資,東１,240,,-3,91.000,+282.35,－,0.58
2021/05/26,56,5440,共英製鋼,東１,"1,409",,-52,276.400,+275.54,10.2,0.40
2021/05/26,57,4194,ビジョナル,東Ｍ,"6,700",,+330,237.800,+274.49,615,21.95
2021/05/26,58,9978,文教堂ＧＨＤ,ＪＱ,75,,0,219.800,+262.71,8.3,3.01
2021/05/26,59,6030,アドベンチャ,東Ｍ,"7,620",,+340,148.300,+259.08,111,23.64
2021/05/26,60,9286,エネクスＩＦ,東,"94,900",,-200,4.750,+258.22,36.0,4.09
2021/05/26,61,8836,ＲＩＳＥ,ＪＱ,29,,+2,189.500,+247.71,－,－
2021/05/26,62,9274,国際紙パルプ,東１,246,,-5,53.600,+241.40,7.7,0.41
2021/05/26,63,4997,日農薬,東１,541,,-23,264.600,+229.51,16.4,0.70
2021/05/26,64,8892,日エスコン,東１,794,,+16,631.100,+226.83,12.2,2.06
2021/05/26,65,6926,ＯＫＡＹＡ,東１,347,,-8,50.500,+225.81,32.3,1.03
2021/05/26,66,6440,ＪＵＫＩ,東１,788,,-25,400.300,+224.13,11.5,0.72
2021/05/26,67,9271,和心,東Ｍ,592,,+52,172.000,+215.60,－,－
2021/05/26,68,8105,堀田丸正,東２,66,,0,56.500,+213.89,"1,320",1.13
2021/05/26,69,7860,エイベックス,東１,"1,598",,+53,"1,418.600",+202.09,－,1.20
2021/05/26,70,2818,ピエトロ,東１,"1,652",,+5,129.000,+201.40,26.6,1.79
2021/05/26,71,9980,ＭＲＫＨＬＤ,東２,145,,+2,38.700,+200.00,43.2,1.10
