日付,順位,コード,銘柄名,市場,株価,S高,前日比,出来高,ＰＥＲ,ＰＢＲ,利回り
2021/05/27,1,1487,日興米債ヘ有,東Ｅ,"18,300",,-20,218.128,"+88,931.84",－,－
2021/05/27,2,2620,ｉＳ米債１３,東Ｅ,"2,582",,+7,50.369,"+22,899.54",－,－
2021/05/27,3,3010,ポラリスＨＤ,東２,121,,+2,"5,957.400","+14,943.94",－,－
2021/05/27,4,6658,シライ電子,ＪＱ,263,,-6,535.600,"+3,645.45",36.7,1.58
2021/05/27,5,4014,カラダノート,東Ｍ,"1,528",,+70,"1,383.300","+2,617.68",66.5,10.35
2021/05/27,6,4696,ワタベ,東１,221,,+13,"1,746.200","+2,376.88",－,－
2021/05/27,7,9425,日本テレホン,ＪＱ,486,S,+80,"1,069.900","+1,820.83",28.6,2.46
2021/05/27,8,1651,大和高配４０,東Ｅ,"1,074",,-6,47.300,"+1,632.60",－,－
2021/05/27,9,2070,ＥＳＧ女活,東EN,"9,950",,-70,2.019,"+1,453.08",－,－
2021/05/27,10,6938,双信電機,東１,597,,+47,"1,208.200","+1,149.43",23.3,0.95
2021/05/27,11,5268,旭コン,東２,695,,-49,183.900,"+1,086.45",23.4,0.90
2021/05/27,12,9436,沖縄セルラー,ＪＱ,"5,080",,+10,323.800,+931.21,13.6,1.50
2021/05/27,13,1597,ＭＸＪリート,東Ｅ,"2,133",,+8,26.190,+931.10,－,－
2021/05/27,14,6246,Ｔスマート,東２,"1,407",,+73,112.100,+928.44,21.8,1.04
2021/05/27,15,3321,ミタチ産業,東１,653,,-25,113.800,+925.23,9.6,0.55
2021/05/27,16,7239,タチエス,東１,"1,297",,+132,"1,086.900",+906.39,444,0.61
2021/05/27,17,6254,野村マイクロ,東２,"4,005",,+335,"1,176.400",+890.24,14.6,2.80
2021/05/27,18,6819,伊豆シャボ,ＪＱ,104,,0,240.300,+868.95,42.3,1.15
2021/05/27,19,2511,野村外国債券,東Ｅ,"1,015",,0,178.240,+863.98,－,－
2021/05/27,20,9987,スズケン,東１,"3,465",,+120,"7,032.000",+756.31,47.6,0.74
2021/05/27,21,5337,ダントーＨＤ,東１,299,,+1,264.100,+754.69,446,1.07
2021/05/27,22,6092,エンバイオＨ,東Ｍ,634,,+29,163.900,+749.22,16.2,0.80
2021/05/27,23,2212,山パン,東１,"1,655",,+21,"13,974.400",+743.00,34.9,1.09
2021/05/27,24,3289,東急不ＨＤ,東１,640,,+11,"39,668.900",+733.57,15.3,0.77
2021/05/27,25,2497,ＵＮＩＴＥＤ,東Ｍ,"1,350",,-5,390.400,+723.63,7.6,0.82
2021/05/27,26,1474,Ｏｎｅ４００,東Ｅ,"17,520",,-110,2.650,+715.38,－,－
2021/05/27,27,3401,帝人,東１,"1,778",,-25,"18,658.100",+708.87,9.8,0.84
2021/05/27,28,9504,中国電,東１,"1,068",,+13,"30,754.100",+675.84,25.6,0.59
2021/05/27,29,3405,クラレ,東１,"1,135",,-14,"25,207.100",+673.34,13.0,0.75
2021/05/27,30,6049,イトクロ,東Ｍ,"1,034",,-14,307.900,+669.75,22.1,2.53
2021/05/27,31,7282,豊田合,東１,"2,768",,+12,"6,233.200",+666.88,11.9,0.92
2021/05/27,32,9006,京急,東１,"1,391",,-12,"19,186.700",+653.99,41.6,1.55
2021/05/27,33,6505,東洋電,東１,"1,227",,-18,114.600,+649.02,15.7,0.45
2021/05/27,34,2784,アルフレッサ,東１,"1,693",,+26,"17,493.700",+639.82,17.3,0.73
2021/05/27,35,9045,京阪ＨＤ,東１,"3,450",,+20,"9,846.400",+631.58,69.8,1.51
2021/05/27,36,8303,新生銀,東１,"1,713",,+2,"14,089.300",+630.66,9.2,0.40
